id,class
342242,2.0
342243,2.0
342244,0.0
342245,2.0
342246,2.0
342247,2.0
342248,0.0
342249,0.0
342250,2.0
342251,2.0
342252,2.0
342253,0.0
342254,0.0
342255,0.0
342256,0.0
342257,2.0
342258,0.0
342259,0.0
342260,2.0
342261,0.0
342262,0.0
342263,1.0
342264,2.0
342265,2.0
342266,0.0
342267,2.0
342268,2.0
342269,2.0
342270,2.0
342271,0.0
342272,0.0
342273,1.0
342274,2.0
342275,2.0
342276,0.0
342277,2.0
342278,2.0
342279,2.0
342280,2.0
342281,2.0
342282,2.0
342283,0.0
342284,2.0
342285,0.0
342286,0.0
342287,2.0
342288,2.0
342289,0.0
342290,2.0
342291,0.0
342292,0.0
342293,0.0
342294,1.0
342295,0.0
342296,0.0
342297,2.0
342298,2.0
342299,1.0
342300,0.0
342301,0.0
342302,0.0
342303,2.0
342304,0.0
342305,0.0
342306,0.0
342307,2.0
342308,0.0
342309,2.0
342310,0.0
342311,0.0
342312,0.0
342313,0.0
342314,2.0
342315,2.0
342316,0.0
342317,2.0
342318,2.0
342319,0.0
342320,0.0
342321,2.0
342322,2.0
342323,0.0
342324,0.0
342325,2.0
342326,0.0
342327,2.0
342328,2.0
342329,2.0
342330,0.0
342331,0.0
342332,2.0
342333,2.0
342334,0.0
342335,1.0
342336,0.0
342337,0.0
342338,0.0
342339,0.0
342340,0.0
342341,0.0
342342,1.0
342343,0.0
342344,0.0
342345,0.0
342346,0.0
342347,0.0
342348,2.0
342349,1.0
342350,2.0
342351,2.0
342352,2.0
342353,0.0
342354,1.0
342355,0.0
342356,2.0
342357,0.0
342358,2.0
342359,2.0
342360,2.0
342361,2.0
342362,1.0
342363,2.0
342364,2.0
342365,0.0
342366,0.0
342367,2.0
342368,2.0
342369,2.0
342370,0.0
342371,2.0
342372,2.0
342373,2.0
342374,2.0
342375,2.0
342376,2.0
342377,0.0
342378,2.0
342379,0.0
342380,2.0
342381,0.0
342382,0.0
342383,0.0
342384,0.0
342385,0.0
342386,2.0
342387,0.0
342388,0.0
342389,2.0
342390,0.0
342391,2.0
342392,2.0
342393,0.0
342394,2.0
342395,2.0
342396,0.0
342397,2.0
342398,2.0
342399,2.0
342400,2.0
342401,0.0
342402,0.0
342403,2.0
342404,1.0
342405,2.0
342406,2.0
342407,0.0
342408,2.0
342409,0.0
342410,0.0
342411,0.0
342412,2.0
342413,0.0
342414,2.0
342415,0.0
342416,1.0
342417,2.0
342418,1.0
342419,0.0
342420,0.0
342421,1.0
342422,0.0
342423,0.0
342424,0.0
342425,2.0
342426,2.0
342427,2.0
342428,2.0
342429,2.0
342430,0.0
342431,0.0
342432,2.0
342433,0.0
342434,2.0
342435,0.0
342436,2.0
342437,0.0
342438,2.0
342439,0.0
342440,1.0
342441,2.0
342442,2.0
342443,2.0
342444,0.0
342445,2.0
342446,0.0
342447,0.0
342448,1.0
342449,2.0
342450,2.0
342451,0.0
342452,0.0
342453,2.0
342454,1.0
342455,2.0
342456,1.0
342457,0.0
342458,2.0
342459,2.0
342460,2.0
342461,0.0
342462,2.0
342463,2.0
342464,1.0
342465,2.0
342466,2.0
342467,2.0
342468,2.0
342469,2.0
342470,0.0
342471,0.0
342472,0.0
342473,2.0
342474,2.0
342475,2.0
342476,2.0
342477,2.0
342478,2.0
342479,0.0
342480,0.0
342481,2.0
342482,2.0
342483,0.0
342484,0.0
342485,0.0
342486,1.0
342487,0.0
342488,2.0
342489,2.0
342490,2.0
342491,2.0
342492,2.0
342493,1.0
342494,0.0
342495,2.0
342496,0.0
342497,0.0
342498,2.0
342499,2.0
342500,0.0
342501,0.0
342502,2.0
342503,2.0
342504,2.0
342505,1.0
342506,1.0
342507,2.0
342508,2.0
342509,2.0
342510,1.0
342511,2.0
342512,1.0
342513,0.0
342514,0.0
342515,2.0
342516,0.0
342517,2.0
342518,0.0
342519,2.0
342520,0.0
342521,2.0
342522,2.0
342523,2.0
342524,0.0
342525,0.0
342526,0.0
342527,0.0
342528,0.0
342529,0.0
342530,2.0
342531,2.0
342532,0.0
342533,0.0
342534,1.0
342535,2.0
342536,0.0
342537,1.0
342538,2.0
342539,0.0
342540,0.0
342541,0.0
342542,0.0
342543,1.0
342544,0.0
342545,2.0
342546,1.0
342547,0.0
342548,2.0
342549,2.0
342550,2.0
342551,2.0
342552,0.0
342553,2.0
342554,2.0
342555,2.0
342556,2.0
342557,1.0
342558,0.0
342559,0.0
342560,1.0
342561,0.0
342562,2.0
342563,0.0
342564,0.0
342565,2.0
342566,0.0
342567,2.0
342568,2.0
342569,2.0
342570,0.0
342571,0.0
342572,0.0
342573,0.0
342574,0.0
342575,2.0
342576,2.0
342577,2.0
342578,0.0
342579,2.0
342580,0.0
342581,0.0
342582,2.0
342583,0.0
342584,0.0
342585,2.0
342586,2.0
342587,0.0
342588,2.0
342589,0.0
342590,0.0
342591,2.0
342592,0.0
342593,2.0
342594,2.0
342595,0.0
342596,2.0
342597,2.0
342598,2.0
342599,2.0
342600,1.0
342601,0.0
342602,1.0
342603,2.0
342604,2.0
342605,2.0
342606,2.0
342607,0.0
342608,2.0
342609,2.0
342610,0.0
342611,1.0
342612,0.0
342613,2.0
342614,2.0
342615,0.0
342616,0.0
342617,2.0
342618,0.0
342619,0.0
342620,1.0
342621,0.0
342622,0.0
342623,0.0
342624,1.0
342625,2.0
342626,0.0
342627,2.0
342628,2.0
342629,2.0
342630,0.0
342631,2.0
342632,2.0
342633,0.0
342634,2.0
342635,1.0
342636,2.0
342637,1.0
342638,2.0
342639,0.0
342640,1.0
342641,0.0
342642,2.0
342643,2.0
342644,0.0
342645,2.0
342646,2.0
342647,1.0
342648,2.0
342649,0.0
342650,2.0
342651,2.0
342652,2.0
342653,0.0
342654,2.0
342655,2.0
342656,2.0
342657,0.0
342658,0.0
342659,2.0
342660,2.0
342661,2.0
342662,0.0
342663,2.0
342664,2.0
342665,2.0
342666,2.0
342667,2.0
342668,0.0
342669,2.0
342670,0.0
342671,0.0
342672,2.0
342673,0.0
342674,2.0
342675,2.0
342676,2.0
342677,2.0
342678,2.0
342679,2.0
342680,0.0
342681,0.0
342682,2.0
342683,0.0
342684,0.0
342685,1.0
342686,0.0
342687,1.0
342688,2.0
342689,0.0
342690,0.0
342691,0.0
342692,0.0
342693,2.0
342694,0.0
342695,2.0
342696,0.0
342697,2.0
342698,2.0
342699,1.0
342700,1.0
342701,2.0
342702,2.0
342703,2.0
342704,1.0
342705,2.0
342706,2.0
342707,2.0
342708,0.0
342709,0.0
342710,0.0
342711,2.0
342712,2.0
342713,2.0
342714,2.0
342715,0.0
342716,2.0
342717,2.0
342718,0.0
342719,0.0
342720,2.0
342721,2.0
342722,2.0
342723,0.0
342724,1.0
342725,2.0
342726,2.0
342727,2.0
342728,0.0
342729,0.0
342730,0.0
342731,0.0
342732,0.0
342733,2.0
342734,0.0
342735,2.0
342736,1.0
342737,0.0
342738,0.0
342739,1.0
342740,0.0
342741,0.0
342742,2.0
342743,0.0
342744,2.0
342745,0.0
342746,2.0
342747,1.0
342748,2.0
342749,2.0
342750,2.0
342751,0.0
342752,2.0
342753,2.0
342754,2.0
342755,2.0
342756,2.0
342757,2.0
342758,2.0
342759,0.0
342760,0.0
342761,0.0
342762,0.0
342763,2.0
342764,0.0
342765,2.0
342766,2.0
342767,2.0
342768,0.0
342769,2.0
342770,2.0
342771,2.0
342772,2.0
342773,1.0
342774,0.0
342775,1.0
342776,0.0
342777,0.0
342778,2.0
342779,0.0
342780,2.0
342781,1.0
342782,0.0
342783,0.0
342784,0.0
342785,2.0
342786,0.0
342787,0.0
342788,1.0
342789,0.0
342790,1.0
342791,0.0
342792,2.0
342793,0.0
342794,0.0
342795,2.0
342796,2.0
342797,0.0
342798,0.0
342799,0.0
342800,2.0
342801,0.0
342802,0.0
342803,2.0
342804,2.0
342805,2.0
342806,2.0
342807,2.0
342808,2.0
342809,1.0
342810,0.0
342811,2.0
342812,2.0
342813,0.0
342814,1.0
342815,0.0
342816,2.0
342817,2.0
342818,2.0
342819,0.0
342820,2.0
342821,2.0
342822,2.0
342823,2.0
342824,2.0
342825,2.0
342826,0.0
342827,0.0
342828,2.0
342829,0.0
342830,2.0
342831,2.0
342832,2.0
342833,2.0
342834,2.0
342835,0.0
342836,0.0
342837,0.0
342838,2.0
342839,2.0
342840,2.0
342841,2.0
342842,0.0
342843,2.0
342844,2.0
342845,1.0
342846,2.0
342847,2.0
342848,2.0
342849,0.0
342850,2.0
342851,2.0
342852,0.0
342853,0.0
342854,0.0
342855,2.0
342856,0.0
342857,0.0
342858,0.0
342859,2.0
342860,2.0
342861,2.0
342862,2.0
342863,0.0
342864,0.0
342865,1.0
342866,2.0
342867,0.0
342868,2.0
342869,2.0
342870,1.0
342871,2.0
342872,2.0
342873,0.0
342874,1.0
342875,2.0
342876,2.0
342877,0.0
342878,2.0
342879,2.0
342880,2.0
342881,0.0
342882,2.0
342883,2.0
342884,0.0
342885,0.0
342886,0.0
342887,2.0
342888,1.0
342889,0.0
342890,2.0
342891,2.0
342892,0.0
342893,0.0
342894,2.0
342895,2.0
342896,2.0
342897,2.0
342898,2.0
342899,2.0
342900,2.0
342901,0.0
342902,2.0
342903,0.0
342904,2.0
342905,2.0
342906,2.0
342907,1.0
342908,2.0
342909,0.0
342910,2.0
342911,0.0
342912,2.0
342913,2.0
342914,0.0
342915,0.0
342916,1.0
342917,1.0
342918,2.0
342919,2.0
342920,2.0
342921,2.0
342922,2.0
342923,0.0
342924,0.0
342925,1.0
342926,2.0
342927,1.0
342928,2.0
342929,2.0
342930,0.0
342931,0.0
342932,0.0
342933,2.0
342934,0.0
342935,2.0
342936,2.0
342937,2.0
342938,0.0
342939,2.0
342940,2.0
342941,2.0
342942,0.0
342943,2.0
342944,2.0
342945,0.0
342946,0.0
342947,2.0
342948,0.0
342949,2.0
342950,0.0
342951,0.0
342952,2.0
342953,0.0
342954,0.0
342955,0.0
342956,2.0
342957,0.0
342958,0.0
342959,0.0
342960,0.0
342961,2.0
342962,0.0
342963,2.0
342964,0.0
342965,0.0
342966,2.0
342967,0.0
342968,0.0
342969,2.0
342970,0.0
342971,0.0
342972,2.0
342973,2.0
342974,2.0
342975,2.0
342976,2.0
342977,2.0
342978,0.0
342979,2.0
342980,2.0
342981,0.0
342982,0.0
342983,0.0
342984,1.0
342985,2.0
342986,1.0
342987,0.0
342988,2.0
342989,0.0
342990,0.0
342991,0.0
342992,2.0
342993,2.0
342994,1.0
342995,2.0
342996,0.0
342997,2.0
342998,0.0
342999,1.0
343000,2.0
343001,0.0
343002,2.0
343003,2.0
343004,2.0
343005,2.0
343006,2.0
343007,0.0
343008,2.0
343009,0.0
343010,1.0
343011,2.0
343012,2.0
343013,0.0
343014,2.0
343015,2.0
343016,2.0
343017,2.0
343018,2.0
343019,2.0
343020,2.0
343021,0.0
343022,2.0
343023,2.0
343024,1.0
343025,0.0
343026,2.0
343027,0.0
343028,2.0
343029,2.0
343030,0.0
343031,2.0
343032,0.0
343033,0.0
343034,0.0
343035,2.0
343036,1.0
343037,0.0
343038,2.0
343039,0.0
343040,2.0
343041,2.0
343042,0.0
343043,2.0
343044,2.0
343045,0.0
343046,2.0
343047,0.0
343048,0.0
343049,2.0
343050,2.0
343051,1.0
343052,0.0
343053,1.0
343054,1.0
343055,0.0
343056,0.0
343057,2.0
343058,2.0
343059,2.0
343060,0.0
343061,2.0
343062,2.0
343063,1.0
343064,0.0
343065,0.0
343066,2.0
343067,2.0
343068,0.0
343069,2.0
343070,0.0
343071,1.0
343072,0.0
343073,0.0
343074,0.0
343075,0.0
343076,2.0
343077,2.0
343078,2.0
343079,0.0
343080,0.0
343081,0.0
343082,2.0
343083,0.0
343084,2.0
343085,2.0
343086,2.0
343087,2.0
343088,0.0
343089,0.0
343090,2.0
343091,0.0
343092,2.0
343093,2.0
343094,0.0
343095,0.0
343096,1.0
343097,1.0
343098,2.0
343099,2.0
343100,2.0
343101,1.0
343102,2.0
343103,2.0
343104,0.0
343105,2.0
343106,2.0
343107,2.0
343108,0.0
343109,1.0
343110,0.0
343111,2.0
343112,0.0
343113,2.0
343114,2.0
343115,0.0
343116,2.0
343117,0.0
343118,2.0
343119,2.0
343120,2.0
343121,0.0
343122,2.0
343123,2.0
343124,0.0
343125,2.0
343126,2.0
343127,2.0
343128,2.0
343129,1.0
343130,0.0
343131,2.0
343132,0.0
343133,2.0
343134,0.0
343135,2.0
343136,2.0
343137,2.0
343138,2.0
343139,2.0
343140,2.0
343141,0.0
343142,2.0
343143,2.0
343144,0.0
343145,2.0
343146,0.0
343147,2.0
343148,0.0
343149,0.0
343150,2.0
343151,2.0
343152,2.0
343153,1.0
343154,0.0
343155,0.0
343156,2.0
343157,2.0
343158,0.0
343159,2.0
343160,0.0
343161,2.0
343162,1.0
343163,2.0
343164,0.0
343165,2.0
343166,0.0
343167,2.0
343168,2.0
343169,1.0
343170,2.0
343171,0.0
343172,0.0
343173,0.0
343174,0.0
343175,1.0
343176,0.0
343177,0.0
343178,0.0
343179,0.0
343180,2.0
343181,2.0
343182,2.0
343183,0.0
343184,2.0
343185,0.0
343186,2.0
343187,0.0
343188,1.0
343189,2.0
343190,0.0
343191,2.0
343192,2.0
343193,1.0
343194,0.0
343195,0.0
343196,2.0
343197,0.0
343198,2.0
343199,0.0
343200,2.0
343201,0.0
343202,2.0
343203,2.0
343204,0.0
343205,2.0
343206,2.0
343207,0.0
343208,2.0
343209,2.0
343210,2.0
343211,0.0
343212,0.0
343213,1.0
343214,2.0
343215,2.0
343216,0.0
343217,2.0
343218,2.0
343219,2.0
343220,0.0
343221,2.0
343222,2.0
343223,0.0
343224,2.0
343225,0.0
343226,2.0
343227,2.0
343228,2.0
343229,2.0
343230,2.0
343231,0.0
343232,2.0
343233,1.0
343234,1.0
343235,2.0
343236,0.0
343237,2.0
343238,2.0
343239,0.0
343240,0.0
343241,2.0
343242,2.0
343243,0.0
343244,0.0
343245,2.0
343246,0.0
343247,2.0
343248,2.0
343249,2.0
343250,2.0
343251,0.0
343252,0.0
343253,0.0
343254,1.0
343255,0.0
343256,2.0
343257,2.0
343258,2.0
343259,2.0
343260,0.0
343261,1.0
343262,0.0
343263,0.0
343264,2.0
343265,0.0
343266,0.0
343267,2.0
343268,0.0
343269,2.0
343270,0.0
343271,2.0
343272,1.0
343273,1.0
343274,0.0
343275,0.0
343276,0.0
343277,2.0
343278,0.0
343279,2.0
343280,2.0
343281,0.0
343282,2.0
343283,1.0
343284,2.0
343285,2.0
343286,2.0
343287,2.0
343288,0.0
343289,2.0
343290,2.0
343291,0.0
343292,0.0
343293,0.0
343294,1.0
343295,0.0
343296,0.0
343297,2.0
343298,0.0
343299,2.0
343300,2.0
343301,2.0
343302,2.0
343303,2.0
343304,2.0
343305,2.0
343306,2.0
343307,0.0
343308,2.0
343309,2.0
343310,2.0
343311,2.0
343312,2.0
343313,2.0
343314,1.0
343315,2.0
343316,2.0
343317,2.0
343318,0.0
343319,2.0
343320,0.0
343321,0.0
343322,2.0
343323,1.0
343324,2.0
343325,2.0
343326,0.0
343327,0.0
343328,2.0
343329,0.0
343330,2.0
343331,2.0
343332,2.0
343333,2.0
343334,0.0
343335,2.0
343336,2.0
343337,2.0
343338,2.0
343339,2.0
343340,2.0
343341,0.0
343342,0.0
343343,0.0
343344,0.0
343345,2.0
343346,0.0
343347,2.0
343348,0.0
343349,1.0
343350,2.0
343351,2.0
343352,0.0
343353,2.0
343354,2.0
343355,0.0
343356,2.0
343357,2.0
343358,2.0
343359,2.0
343360,0.0
343361,2.0
343362,0.0
343363,2.0
343364,0.0
343365,0.0
343366,2.0
343367,2.0
343368,2.0
343369,2.0
343370,2.0
343371,0.0
343372,2.0
343373,2.0
343374,2.0
343375,2.0
343376,0.0
343377,2.0
343378,2.0
343379,2.0
343380,2.0
343381,0.0
343382,2.0
343383,2.0
343384,1.0
343385,2.0
343386,2.0
343387,2.0
343388,2.0
343389,2.0
343390,0.0
343391,2.0
343392,0.0
343393,0.0
343394,1.0
343395,0.0
343396,2.0
343397,2.0
343398,1.0
343399,2.0
343400,2.0
343401,0.0
343402,2.0
343403,2.0
343404,0.0
343405,0.0
343406,1.0
343407,2.0
343408,0.0
343409,2.0
343410,2.0
343411,0.0
343412,2.0
343413,2.0
343414,0.0
343415,0.0
343416,0.0
343417,2.0
343418,0.0
343419,0.0
343420,2.0
343421,1.0
343422,2.0
343423,2.0
343424,1.0
343425,2.0
343426,2.0
343427,2.0
343428,2.0
343429,0.0
343430,2.0
343431,1.0
343432,2.0
343433,0.0
343434,2.0
343435,2.0
343436,0.0
343437,2.0
343438,0.0
343439,0.0
343440,0.0
343441,0.0
343442,0.0
343443,2.0
343444,0.0
343445,0.0
343446,0.0
343447,2.0
343448,0.0
343449,2.0
343450,2.0
343451,2.0
343452,0.0
343453,0.0
343454,2.0
343455,2.0
343456,2.0
343457,2.0
343458,2.0
343459,0.0
343460,2.0
343461,2.0
343462,0.0
343463,2.0
343464,0.0
343465,2.0
343466,2.0
343467,0.0
343468,2.0
343469,0.0
343470,0.0
343471,2.0
343472,0.0
343473,2.0
343474,2.0
343475,0.0
343476,2.0
343477,0.0
343478,0.0
343479,2.0
343480,0.0
343481,2.0
343482,0.0
343483,2.0
343484,0.0
343485,0.0
343486,2.0
343487,0.0
343488,2.0
343489,0.0
343490,0.0
343491,0.0
343492,0.0
343493,2.0
343494,2.0
343495,1.0
343496,2.0
343497,2.0
343498,0.0
343499,2.0
343500,2.0
343501,2.0
343502,2.0
343503,2.0
343504,2.0
343505,2.0
343506,2.0
343507,2.0
343508,0.0
343509,1.0
343510,2.0
343511,2.0
343512,0.0
343513,0.0
343514,2.0
343515,2.0
343516,2.0
343517,2.0
343518,0.0
343519,2.0
343520,2.0
343521,2.0
343522,2.0
343523,2.0
343524,0.0
343525,2.0
343526,1.0
343527,0.0
343528,2.0
343529,2.0
343530,0.0
343531,2.0
343532,1.0
343533,1.0
343534,0.0
343535,2.0
343536,2.0
343537,2.0
343538,2.0
343539,0.0
343540,2.0
343541,2.0
343542,2.0
343543,1.0
343544,2.0
343545,2.0
343546,2.0
343547,0.0
343548,2.0
343549,2.0
343550,2.0
343551,0.0
343552,0.0
343553,0.0
343554,2.0
343555,1.0
343556,0.0
343557,0.0
343558,0.0
343559,2.0
343560,2.0
343561,2.0
343562,2.0
343563,2.0
343564,2.0
343565,1.0
343566,1.0
343567,0.0
343568,2.0
343569,1.0
343570,1.0
343571,0.0
343572,0.0
343573,0.0
343574,0.0
343575,0.0
343576,2.0
343577,1.0
343578,0.0
343579,0.0
343580,1.0
343581,0.0
343582,2.0
343583,2.0
343584,1.0
343585,2.0
343586,2.0
343587,2.0
343588,0.0
343589,2.0
343590,0.0
343591,2.0
343592,2.0
343593,2.0
343594,0.0
343595,2.0
343596,1.0
343597,0.0
343598,2.0
343599,1.0
343600,2.0
343601,1.0
343602,0.0
343603,0.0
343604,0.0
343605,0.0
343606,0.0
343607,1.0
343608,2.0
343609,2.0
343610,0.0
343611,0.0
343612,0.0
343613,2.0
343614,2.0
343615,2.0
343616,0.0
343617,2.0
343618,2.0
343619,0.0
343620,2.0
343621,0.0
343622,0.0
343623,0.0
343624,0.0
343625,2.0
343626,0.0
343627,2.0
343628,1.0
343629,0.0
343630,0.0
343631,0.0
343632,2.0
343633,2.0
343634,0.0
343635,2.0
343636,2.0
343637,2.0
343638,0.0
343639,1.0
343640,1.0
343641,2.0
343642,0.0
343643,2.0
343644,0.0
343645,0.0
343646,2.0
343647,0.0
343648,0.0
343649,0.0
343650,2.0
343651,2.0
343652,0.0
343653,2.0
343654,2.0
343655,2.0
343656,2.0
343657,0.0
343658,0.0
343659,2.0
343660,2.0
343661,0.0
343662,0.0
343663,2.0
343664,2.0
343665,2.0
343666,2.0
343667,2.0
343668,0.0
343669,0.0
343670,2.0
343671,0.0
343672,2.0
343673,2.0
343674,0.0
343675,2.0
343676,0.0
343677,0.0
343678,2.0
343679,1.0
343680,0.0
343681,0.0
343682,2.0
343683,0.0
343684,2.0
343685,1.0
343686,2.0
343687,2.0
343688,2.0
343689,1.0
343690,2.0
343691,2.0
343692,2.0
343693,1.0
343694,2.0
343695,2.0
343696,2.0
343697,0.0
343698,0.0
343699,2.0
343700,2.0
343701,2.0
343702,2.0
343703,1.0
343704,2.0
343705,2.0
343706,0.0
343707,1.0
343708,0.0
343709,2.0
343710,2.0
343711,0.0
343712,2.0
343713,2.0
343714,2.0
343715,2.0
343716,2.0
343717,2.0
343718,0.0
343719,2.0
343720,2.0
343721,0.0
343722,0.0
343723,0.0
343724,0.0
343725,0.0
343726,2.0
343727,2.0
343728,1.0
343729,2.0
343730,2.0
343731,2.0
343732,2.0
343733,0.0
343734,2.0
343735,2.0
343736,0.0
343737,1.0
343738,1.0
343739,2.0
343740,2.0
343741,0.0
343742,1.0
343743,0.0
343744,0.0
343745,0.0
343746,0.0
343747,0.0
343748,2.0
343749,2.0
343750,2.0
343751,2.0
343752,1.0
343753,2.0
343754,2.0
343755,2.0
343756,1.0
343757,2.0
343758,0.0
343759,0.0
343760,2.0
343761,2.0
343762,2.0
343763,0.0
343764,1.0
343765,2.0
343766,2.0
343767,1.0
343768,2.0
343769,2.0
343770,2.0
343771,0.0
343772,0.0
343773,0.0
343774,0.0
343775,0.0
343776,2.0
343777,0.0
343778,2.0
343779,1.0
343780,2.0
343781,2.0
343782,2.0
343783,0.0
343784,2.0
343785,2.0
343786,2.0
343787,2.0
343788,2.0
343789,2.0
343790,0.0
343791,2.0
343792,2.0
343793,2.0
343794,2.0
343795,0.0
343796,2.0
343797,2.0
343798,2.0
343799,2.0
343800,0.0
343801,2.0
343802,2.0
343803,2.0
343804,0.0
343805,2.0
343806,2.0
343807,0.0
343808,1.0
343809,2.0
343810,0.0
343811,0.0
343812,1.0
343813,2.0
343814,2.0
343815,2.0
343816,0.0
343817,0.0
343818,2.0
343819,0.0
343820,2.0
343821,1.0
343822,0.0
343823,2.0
343824,2.0
343825,2.0
343826,2.0
343827,0.0
343828,2.0
343829,2.0
343830,1.0
343831,2.0
343832,0.0
343833,2.0
343834,0.0
343835,1.0
343836,2.0
343837,0.0
343838,2.0
343839,2.0
343840,0.0
343841,2.0
343842,0.0
343843,2.0
343844,0.0
343845,2.0
343846,2.0
343847,0.0
343848,2.0
343849,0.0
343850,2.0
343851,2.0
343852,2.0
343853,2.0
343854,1.0
343855,2.0
343856,2.0
343857,2.0
343858,0.0
343859,0.0
343860,2.0
343861,0.0
343862,2.0
343863,0.0
343864,2.0
343865,2.0
343866,0.0
343867,1.0
343868,0.0
343869,0.0
343870,2.0
343871,0.0
343872,2.0
343873,1.0
343874,0.0
343875,2.0
343876,0.0
343877,0.0
343878,2.0
343879,2.0
343880,0.0
343881,0.0
343882,2.0
343883,2.0
343884,2.0
343885,1.0
343886,2.0
343887,0.0
343888,1.0
343889,2.0
343890,2.0
343891,0.0
343892,2.0
343893,0.0
343894,2.0
343895,0.0
343896,0.0
343897,0.0
343898,0.0
343899,1.0
343900,2.0
343901,2.0
343902,0.0
343903,1.0
343904,2.0
343905,0.0
343906,1.0
343907,2.0
343908,2.0
343909,0.0
343910,2.0
343911,2.0
343912,2.0
343913,0.0
343914,0.0
343915,2.0
343916,1.0
343917,0.0
343918,0.0
343919,0.0
343920,2.0
343921,0.0
343922,2.0
343923,2.0
343924,1.0
343925,2.0
343926,2.0
343927,0.0
343928,2.0
343929,0.0
343930,0.0
343931,2.0
343932,0.0
343933,1.0
343934,1.0
343935,2.0
343936,0.0
343937,0.0
343938,0.0
343939,2.0
343940,0.0
343941,0.0
343942,2.0
343943,0.0
343944,0.0
343945,1.0
343946,2.0
343947,0.0
343948,2.0
343949,2.0
343950,2.0
343951,2.0
343952,0.0
343953,0.0
343954,0.0
343955,2.0
343956,0.0
343957,2.0
343958,2.0
343959,2.0
343960,2.0
343961,2.0
343962,2.0
343963,0.0
343964,2.0
343965,0.0
343966,2.0
343967,1.0
343968,2.0
343969,2.0
343970,2.0
343971,2.0
343972,1.0
343973,0.0
343974,2.0
343975,2.0
343976,0.0
343977,2.0
343978,2.0
343979,2.0
343980,0.0
343981,0.0
343982,0.0
343983,2.0
343984,2.0
343985,2.0
343986,1.0
343987,2.0
343988,2.0
343989,2.0
343990,2.0
343991,2.0
343992,2.0
343993,2.0
343994,0.0
343995,0.0
343996,2.0
343997,0.0
343998,1.0
343999,0.0
344000,2.0
344001,0.0
344002,0.0
344003,2.0
344004,2.0
344005,2.0
344006,2.0
344007,2.0
344008,2.0
344009,2.0
344010,2.0
344011,0.0
344012,2.0
344013,2.0
344014,0.0
344015,0.0
344016,2.0
344017,2.0
344018,2.0
344019,0.0
344020,0.0
344021,0.0
344022,0.0
344023,0.0
344024,2.0
344025,0.0
344026,2.0
344027,2.0
344028,0.0
344029,2.0
344030,2.0
344031,2.0
344032,0.0
344033,2.0
344034,0.0
344035,2.0
344036,0.0
344037,0.0
344038,2.0
344039,0.0
344040,0.0
344041,1.0
344042,0.0
344043,2.0
344044,2.0
344045,0.0
344046,2.0
344047,2.0
344048,2.0
344049,0.0
344050,2.0
344051,2.0
344052,0.0
344053,0.0
344054,2.0
344055,2.0
344056,0.0
344057,2.0
344058,2.0
344059,0.0
344060,2.0
344061,0.0
344062,2.0
344063,2.0
344064,0.0
344065,0.0
344066,0.0
344067,2.0
344068,2.0
344069,1.0
344070,1.0
344071,2.0
344072,2.0
344073,2.0
344074,1.0
344075,0.0
344076,0.0
344077,0.0
344078,2.0
344079,2.0
344080,0.0
344081,1.0
344082,1.0
344083,0.0
344084,0.0
344085,0.0
344086,2.0
344087,0.0
344088,0.0
344089,0.0
344090,2.0
344091,0.0
344092,1.0
344093,2.0
344094,1.0
344095,0.0
344096,2.0
344097,2.0
344098,2.0
344099,2.0
344100,2.0
344101,2.0
344102,2.0
344103,0.0
344104,2.0
344105,0.0
344106,2.0
344107,0.0
344108,2.0
344109,2.0
344110,0.0
344111,0.0
344112,0.0
344113,2.0
344114,2.0
344115,2.0
344116,1.0
344117,2.0
344118,2.0
344119,2.0
344120,0.0
344121,0.0
344122,0.0
344123,0.0
344124,2.0
344125,2.0
344126,1.0
344127,2.0
344128,0.0
344129,0.0
344130,2.0
344131,0.0
344132,2.0
344133,2.0
344134,0.0
344135,0.0
344136,0.0
344137,1.0
344138,0.0
344139,2.0
344140,2.0
344141,2.0
344142,0.0
344143,2.0
344144,2.0
344145,0.0
344146,2.0
344147,0.0
344148,2.0
344149,2.0
344150,0.0
344151,2.0
344152,0.0
344153,2.0
344154,0.0
344155,0.0
344156,2.0
344157,2.0
344158,2.0
344159,1.0
344160,0.0
344161,2.0
344162,0.0
344163,0.0
344164,0.0
344165,2.0
344166,0.0
344167,2.0
344168,2.0
344169,0.0
344170,2.0
344171,2.0
344172,0.0
344173,2.0
344174,2.0
344175,2.0
344176,0.0
344177,2.0
344178,0.0
344179,2.0
344180,2.0
344181,2.0
344182,1.0
344183,2.0
344184,2.0
344185,2.0
344186,0.0
344187,2.0
344188,2.0
344189,2.0
344190,0.0
344191,2.0
344192,1.0
344193,2.0
344194,2.0
344195,0.0
344196,2.0
344197,2.0
344198,0.0
344199,0.0
344200,2.0
344201,2.0
344202,2.0
344203,2.0
344204,2.0
344205,0.0
344206,2.0
344207,0.0
344208,1.0
344209,2.0
344210,2.0
344211,2.0
344212,0.0
344213,2.0
344214,2.0
344215,2.0
344216,2.0
344217,2.0
344218,2.0
344219,2.0
344220,2.0
344221,2.0
344222,0.0
344223,2.0
344224,0.0
344225,1.0
344226,0.0
344227,0.0
344228,0.0
344229,2.0
344230,2.0
344231,2.0
344232,0.0
344233,0.0
344234,2.0
344235,0.0
344236,2.0
344237,0.0
344238,2.0
344239,0.0
344240,2.0
